year,season,fishery,area,obs,pred
2016,4,36,4,2.63847210100843,2.54848738292263
2017,4,36,4,2.1227236400721,2.80106583469908
1980,1,37,5,0.772749766606284,0.785841626388346
1968,1,37,5,0.819795795184359,0.83410165129824
1984,1,37,5,0.521784819117483,0.673410621120386
1985,1,37,5,0.584323798685776,0.680178510378899
1969,1,37,5,0.838198779155184,0.925066178226699
1983,1,37,5,0.599655473213065,0.591141420509011
1952,1,37,5,1.53618181982203,1.09563050367416
1953,1,37,5,0.848911787260555,1.10605540855913
1981,1,37,5,0.585435069276033,0.610852351246849
1982,1,37,5,0.468040709844689,0.553662490948872
1956,1,37,5,0.859331944781646,1.02596127256688
1957,1,37,5,1.74752412418413,1.39249903524946
1958,1,37,5,1.97229926151713,1.47461951413996
1959,1,37,5,1.72391867697376,1.24346271513003
1960,1,37,5,1.30251889336141,1.09876849209916
1961,1,37,5,2.27368076343353,1.23158258890987
1962,1,37,5,1.11560850450647,1.15800650896166
1963,1,37,5,1.29887694157191,1.06754327079317
1964,1,37,5,0.748787535443228,0.836440408654186
1965,1,37,5,1.08986081998382,0.810746379032147
1966,1,37,5,0.762006647180157,0.812044611547655
1967,1,37,5,0.823575542596302,0.806864121285317
1980,2,37,5,1.03437771049709,0.839624928963621
1981,2,37,5,0.680790946593197,0.641786233734277
1970,1,37,5,1.0951594838341,0.822587844682459
1971,1,37,5,0.874415164081049,0.692047973431032
1972,1,37,5,0.83660771346584,0.812694507160477
1973,1,37,5,1.17762535518742,0.749536697497268
1974,1,37,5,0.701524117591467,0.608961641072897
1975,1,37,5,0.572982559444646,0.626880090412377
1976,1,37,5,0.539992515340732,0.68694572004842
1977,1,37,5,0.614098463306812,0.751939056653897
1978,1,37,5,0.829194940585724,0.769357136892029
1979,1,37,5,0.685573201584293,0.773909761034516
1952,2,37,5,1.05712187184463,1.20997536512431
1953,2,37,5,1.16439309176416,1.21957202741425
1954,2,37,5,1.0692527072109,1.21227650370744
1955,2,37,5,1.01178894829473,1.1356441238949
1956,2,37,5,1.00508890471354,1.175860241321
1957,2,37,5,1.49286934051197,1.61866219091532
1986,1,37,5,0.683041267704623,0.656784053643869
1987,1,37,5,0.535207905052356,0.645906837497233
1988,1,37,5,0.521159052869383,0.629644439919291
1989,1,37,5,0.405554505063321,0.499923596118121
1990,1,37,5,0.488849797142181,0.482922062322932
1991,1,37,5,0.576661407582004,0.562761142107455
1992,1,37,5,0.404865648099032,0.473691032495018
1993,1,37,5,0.350638324951693,0.422739131745963
1954,1,37,5,1.09869158099663,1.10849140907601
1955,1,37,5,1.42689392291092,1.04628939956479
1968,2,37,5,1.08715044236259,0.953534187346248
1969,2,37,5,1.00290621487821,1.02829284999479
1970,2,37,5,1.02021154209117,0.86088013523565
1971,2,37,5,0.717343839738662,0.773987155880297
1972,2,37,5,0.908809297994223,0.912132513110028
1973,2,37,5,0.895565425364444,0.764601879174887
1974,2,37,5,0.809774066881276,0.664513556489044
1975,2,37,5,0.842653026012233,0.727675552331572
1976,2,37,5,0.811963411146587,0.779891867748769
1977,2,37,5,0.869097467045395,0.851292071107151
1978,2,37,5,0.918089865914333,0.835771523916831
1979,2,37,5,1.01597627753416,0.862258645966529
2006,1,37,5,0.395699576834989,0.506009416593123
2007,1,37,5,0.389652485465486,0.690596197584993
1982,2,37,5,0.63489223700182,0.613852873042817
1983,2,37,5,1.10760497057143,0.676447797436907
1984,2,37,5,0.76254023856838,0.741336974979017
1985,2,37,5,0.780750220810926,0.745052942029944
1986,2,37,5,0.903481179342221,0.704476714999591
1987,2,37,5,0.668846962919932,0.690941582022699
1988,2,37,5,0.606591315811359,0.651811414798732
1989,2,37,5,0.661927000681021,0.512220542303924
1990,2,37,5,0.71870808866023,0.576257885845782
1991,2,37,5,0.540965377181329,0.61305538278884
1992,2,37,5,0.533071349392207,0.50854579934885
1993,2,37,5,0.465752920028983,0.460657712924308
1994,2,37,5,0.869271303921912,0.512886862022896
1995,2,37,5,0.613546023325118,0.587252733915333
1996,2,37,5,0.949139020054833,0.902487896450691
1997,2,37,5,1.07150049724952,1.23763215292319
1958,2,37,5,1.74194098477408,1.55924230289973
1959,2,37,5,1.21969399071506,1.30082671895172
1960,2,37,5,1.38791136225688,1.24882111711295
1961,2,37,5,1.69282714818987,1.3385674835462
1962,2,37,5,1.58565885128055,1.26389724638079
1963,2,37,5,1.26149812150304,1.11093277469347
1964,2,37,5,0.872929921116327,0.902668412080942
1965,2,37,5,1.22727958449905,0.900324522586266
1966,2,37,5,1.06436672724684,0.890920572237078
1967,2,37,5,0.861138438019701,0.91493706270619
1994,1,37,5,0.506971748410375,0.449733542217763
1995,1,37,5,0.378817772830404,0.503989421610043
1996,1,37,5,0.694682758651465,0.722527353642072
1997,1,37,5,0.80985504833697,1.14614025801907
1998,1,37,5,0.99793912652191,0.941237293086559
1999,1,37,5,0.689561079821023,0.705957670560178
2000,1,37,5,0.58502540812567,0.602962664755605
2001,1,37,5,0.83510317407328,0.616559776504685
2002,1,37,5,0.699702523983583,0.577469298944618
2003,1,37,5,0.840380931549822,0.713409278581649
2004,1,37,5,0.57246710712948,0.704194980664215
2005,1,37,5,0.505301499067787,0.642621098382576
1952,3,37,5,1.65681983019346,1.19506431019715
1953,3,37,5,1.1984151792932,1.20297782050243
1954,3,37,5,1.22605291834985,1.1749199293029
1955,3,37,5,1.05648778896541,1.10760497057143
1956,3,37,5,1.63313258213889,1.26351813407657
1957,3,37,5,1.43576814690025,1.64099046235856
1958,3,37,5,1.27417638840051,1.47698079388264
1959,3,37,5,1.74909760385554,1.2243376452355
1960,3,37,5,1.21908429615604,1.28338356445583
1961,3,37,5,1.08363377500683,1.29550424792552
1962,3,37,5,1.68270059533892,1.23059771684009
1963,3,37,5,1.03840927610218,1.02770689008473
1964,3,37,5,0.83719354388199,0.878271067569825
1965,3,37,5,0.913109017235596,0.889140511746448
1966,3,37,5,0.828449000862423,0.871708674299006
1967,3,37,5,1.03640707894107,0.89933471010809
1968,3,37,5,1.01523488549258,0.96888437331071
1969,3,37,5,1.30734714001494,0.986916344979892
1998,2,37,5,0.970756125811355,0.927836265316058
1999,2,37,5,0.675028747586133,0.717200385316635
2000,2,37,5,0.877744262986462,0.674421495017951
2001,2,37,5,0.940230707802121,0.653442981944887
2002,2,37,5,0.960309164511413,0.662258046936028
2003,2,37,5,0.975709871078267,0.788281515304025
2004,2,37,5,0.864935795206398,0.766132613156974
2005,2,37,5,0.733520304587269,0.655930789116243
2006,2,37,5,0.584849926826743,0.592206433289877
2007,2,37,5,0.585317993970098,0.754424554356475
1980,3,37,5,0.790096649393255,0.775536679198869
1981,3,37,5,0.758812930761241,0.611157853791744
1982,3,37,5,0.623067761286087,0.60774493490249
1983,3,37,5,0.637947045414389,0.693710883260866
1984,3,37,5,0.531740335479354,0.734621410667252
1985,3,37,5,0.954707755993444,0.727675552331572
1986,3,37,5,0.82621520554081,0.690734330637355
1987,3,37,5,0.72462572413424,0.685161981041842
1988,3,37,5,0.501375478759165,0.61250388115729
1989,3,37,5,0.366044634804015,0.489583622068997
1990,3,37,5,0.631157401402656,0.594580002997693
1991,3,37,5,0.561580583729181,0.57126618761134
1992,3,37,5,0.447848622442807,0.483163583729414
1993,3,37,5,0.549086110524963,0.453391177333849
1994,3,37,5,0.569782824730923,0.512066899188852
1995,3,37,5,0.533871556421529,0.625752721186328
1996,3,37,5,1.16322928067492,1.02579713189487
1997,3,37,5,0.925084679735278,1.18057310172328
1998,3,37,5,0.841053505288687,0.85393517121607
1999,3,37,5,0.827124542310436,0.668044827941671
2000,3,37,5,1.23170575332688,0.677192299415105
2001,3,37,5,0.967296705182195,0.617608819558695
2002,3,37,5,1.00385541305743,0.692671096970652
2003,3,37,5,0.804768999408667,0.772595232106928
2004,3,37,5,0.83510317407328,0.744085002502316
2005,3,37,5,0.540262579108718,0.58895823863025
2006,3,37,5,0.556270829450296,0.642428340968119
2007,3,37,5,0.569839805862405,0.727966680774312
2008,3,37,5,0.709425352027267,0.557607482783383
2009,3,37,5,0.475542034629767,0.500373729884438
1970,3,37,5,0.903390835741542,0.80444715618184
1971,3,37,5,0.798276699823386,0.796044651389959
1972,3,37,5,0.936458567438826,0.892347186139435
1973,3,37,5,1.03849235216727,0.704970021337165
1974,3,37,5,0.716698520720015,0.656652709967945
1975,3,37,5,0.695377788867305,0.73926413477961
1976,3,37,5,1.02197803563532,0.772672495493244
1977,3,37,5,0.71870808866023,0.844255588714119
1978,3,37,5,0.781531361537005,0.821190633312658
1979,3,37,5,0.910765339976558,0.864503435407751
2020,3,37,5,0.350638324951693,0.366777456651197
2021,3,37,5,0.448924749973165,0.34958798627261
2008,2,37,5,0.76712923321676,0.614344151826563
2009,2,37,5,0.515663942446662,0.510328828126757
2010,2,37,5,0.462827900120011,0.485003098211553
2011,2,37,5,0.479697299524036,0.466452073643146
2012,2,37,5,0.506110628597305,0.47425980292802
2013,2,37,5,0.400797085878556,0.443037882078697
2014,2,37,5,0.56490370273444,0.503687118657032
2015,2,37,5,0.519805799323864,0.594520547970194
2016,2,37,5,0.538967503631067,0.50661699236559
2017,2,37,5,0.385351258847303,0.38751527949937
2018,2,37,5,0.39435648282741,0.342665680348393
2019,2,37,5,0.317270676613744,0.349937749111155
2020,2,37,5,0.32758752752369,0.38400488696655
2021,2,37,5,0.337901785894713,0.355226380924952
2008,1,37,5,0.477066206514972,0.604895235747282
2009,1,37,5,0.329888684870685,0.466965453231161
2010,1,37,5,0.324977282206064,0.456987153036762
2011,1,37,5,0.479937208145955,0.410040230880032
2012,1,37,5,0.508393258491318,0.437490625868634
2013,1,37,5,0.341297755300994,0.400156323287919
2014,1,37,5,0.34958798627261,0.427500423483985
2015,1,37,5,0.583389628143602,0.536815939613329
2016,1,37,5,0.497678994077944,0.49267773511034
2017,1,37,5,0.416112342954551,0.367144417557721
2018,1,37,5,0.336889599575647,0.311610895279971
2019,1,37,5,0.320139000800948,0.302703954182143
2020,1,37,5,0.296710014294045,0.356650132052572
2021,1,37,5,0.328900501831768,0.32465246735835
2010,3,37,5,0.40734287641734,0.455299424793193
2011,3,37,5,0.396650396346414,0.469634756602051
2012,3,37,5,0.500874353884604,0.449598642391084
2013,3,37,5,0.468181143121581,0.435221579248246
2014,3,37,5,0.428484806064017,0.528242405132812
2015,3,37,5,0.472130428500624,0.578162678047607
2016,3,37,5,0.722093967258803,0.461026386544433
2017,3,37,5,0.496982730984124,0.362040208543487
2018,3,37,5,0.361316851724339,0.32562788715856
2019,3,37,5,0.292877747811295,0.36240242983249
1952,4,37,5,1.27659962488414,1.13712142129122
1953,4,37,5,1.00935448221001,1.14293555397602
1954,4,37,5,1.09287299073048,1.09172607632565
1955,4,37,5,1.17116619470767,1.0460906234632
1956,4,37,5,1.39041185247501,1.32088240249608
1957,4,37,5,1.43576814690025,1.55597132978749
1958,4,37,5,1.12052799687272,1.3416497319853
1959,4,37,5,0.976861888282617,1.12625728692819
1960,4,37,5,1.02942459447513,1.25771929820759
1961,4,37,5,0.769664941303564,1.20671283803204
1962,4,37,5,1.09308065632633,1.14133656375478
1963,4,37,5,0.81783064440013,0.911439555757213
1964,4,37,5,0.680927118399243,0.830854989962923
1965,4,37,5,0.733960548830087,0.841894979460939
1966,4,37,5,0.672603013036805,0.824646887024675
1967,4,37,5,0.957030516851979,0.84959118841459
1968,4,37,5,0.571609050172389,0.943772629904153
1969,4,37,5,1.04352040319657,0.896909781517539
1970,4,37,5,0.838953497628794,0.730811294220004
1971,4,37,5,0.523038606626558,0.798196876144654
1972,4,37,5,0.726948240495768,0.817503577560099
1973,4,37,5,0.691425410450308,0.640247793639879
1974,4,37,5,0.519857782502912,0.630652677398054
1975,4,37,5,0.755632599822102,0.711201134210177
1976,4,37,5,0.873191839378437,0.749162022824993
1977,4,37,5,0.792153573524314,0.796044651389959
1978,4,37,5,0.68708312293226,0.782861094804651
1979,4,37,5,0.705745915023928,0.823493189159783
1980,4,37,5,0.785684473778853,0.679091094926637
1981,4,37,5,0.649339231545538,0.57126618761134
1982,4,37,5,0.400476576430726,0.589017137399002
1983,4,37,5,0.71049028855803,0.679974487430758
1984,4,37,5,0.571894926160517,0.698444192278697
1985,4,37,5,0.814565855752874,0.6825633061233
1986,4,37,5,0.984649045780019,0.659350512795439
1987,4,37,5,0.447669518816944,0.653442981944887
1988,4,37,5,0.457764691917716,0.547331843295824
1989,4,37,5,0.407872766510617,0.47066909041659
1990,4,37,5,0.70005246272297,0.578393989378008
1991,4,37,5,0.409712329873218,0.511146007821184
1992,4,37,5,0.550515591932884,0.444324556713201
1993,4,37,5,0.451626395304066,0.442816418508164
1994,4,37,5,0.365313277135861,0.495642687483269
1995,4,37,5,0.691632869190699,0.657441166199031
1996,4,37,5,0.525555226995341,1.09752758494767
1997,4,37,5,0.919909484676949,1.05106086318077
1998,4,37,5,0.613914261399488,0.767819960307222
1999,4,37,5,0.649209376685147,0.619154773244515
2000,4,37,5,0.830522714426476,0.645325782857295
2001,4,37,5,0.849166499001584,0.57781588448925
2002,4,37,5,0.788360347397094,0.701243564058877
2003,4,37,5,0.723901460602227,0.728185103540321
2004,4,37,5,0.57700750824637,0.690250985796339
2005,4,37,5,0.457856254012004,0.520586093096875
2006,4,37,5,0.478212540461103,0.670051971635679
2007,4,37,5,0.66119928129931,0.661927000681021
2008,4,37,5,0.38231897718535,0.49574182593428
2009,4,37,5,0.422485564344743,0.475827445465233
2010,4,37,5,0.346109527689904,0.419370710342504
2011,4,37,5,0.349238573022081,0.452078247587858
2012,4,37,5,0.310056729455975,0.41548864233253
2013,4,37,5,0.376325808059293,0.419874257262641
2014,4,37,5,0.309746827703221,0.530412644945329
2015,4,37,5,0.369427784068383,0.531953074158445
2016,4,37,5,0.370797198724275,0.405108640378286
2017,4,37,5,0.350989138654261,0.330218738554893
2018,4,37,5,0.355937544613435,0.303613429575673
2019,4,37,5,0.271987274148337,0.359514776408329
2020,4,37,5,0.445125061153144,0.339595525644939
2021,4,37,5,0.262107645215392,0.331210882241981
