year,season,fishery,area,catch
2019,4,6,7,2936.19
2020,4,6,7,2468.49
2021,4,6,7,2283.15
1952,4,7,7,894.775
1953,4,7,7,1571.61
1954,4,7,7,619.858
1955,4,7,7,442.895
1956,4,7,7,338.755
1957,4,7,7,597.437
1958,4,7,7,1276.31
1959,4,7,7,828.479
1960,4,7,7,486.245
1961,4,7,7,1108.15
1962,4,7,7,1143.52
1963,4,7,7,1648.62
1964,4,7,7,543.375
1965,4,7,7,1217.44
1966,4,7,7,1740.06
1967,4,7,7,1262.85
1968,4,7,7,838.696
1969,4,7,7,917.097
1970,4,7,7,464.961
1971,4,7,7,446.53
1972,4,7,7,686.627
1973,4,7,7,1463.7
1974,4,7,7,1330.84
1975,4,7,7,1559.09
1976,4,7,7,1554.51
1977,4,7,7,642.328
1978,4,7,7,1558.66
1979,4,7,7,770.023
1980,4,7,7,1047.82
1981,4,7,7,310.637
1982,4,7,7,352.187
1983,4,7,7,678.197
1984,4,7,7,447.892
1985,4,7,7,350.475
1986,4,7,7,251.952
1987,4,7,7,336.98
1988,4,7,7,219.222
1989,4,7,7,821.738
1990,4,7,7,698.046
1991,4,7,7,577.81
1992,4,7,7,628.758
1993,4,7,7,350.729
1994,4,7,7,944.876
1995,4,7,7,630.291
1996,4,7,7,636.262
1997,4,7,7,437.289
1998,4,7,7,396.007
1999,4,7,7,447.528
2000,4,7,7,371.734
2001,4,7,7,357.566
2002,4,7,7,134.696
2003,4,7,7,201.678
2004,4,7,7,230.896
2005,4,7,7,329.846
2006,4,7,7,357.007
2007,4,7,7,229.004
2008,4,7,7,443.312
2009,4,7,7,483.502
2010,4,7,7,168.784
2011,4,7,7,295.581
2012,4,7,7,328.652
2013,4,7,7,274.67
2014,4,7,7,222.391
2015,4,7,7,179.461
2016,4,7,7,313.577
2017,4,7,7,371.67
2018,4,7,7,307.654
2019,4,7,7,604.965
2020,4,7,7,380.143
2021,4,7,7,250.775
1952,4,8,8,63.4911
1953,4,8,8,17.6167
1954,4,8,8,18.9796
1955,4,8,8,29.4917
1956,4,8,8,152.682
1957,4,8,8,434.075
1958,4,8,8,70.2888
1959,4,8,8,73.3129
1960,4,8,8,143.156
1961,4,8,8,173.027
1962,4,8,8,82.1671
1963,4,8,8,64.9887
1964,4,8,8,34.048
1965,4,8,8,15.5355
1966,4,8,8,70.0884
1967,4,8,8,43.6008
1968,4,8,8,44.1994
1969,4,8,8,3.08675
1970,4,8,8,12.0456
1971,4,8,8,207.673
1972,4,8,8,67.108
1973,4,8,8,52.9781
1974,4,8,8,420.5
1975,4,8,8,157.777
1976,4,8,8,85.9108
1977,4,8,8,245.891
1978,4,8,8,351.582
1979,4,8,8,244.892
1980,4,8,8,509.451
1981,4,8,8,313.173
1982,4,8,8,419.032
1983,4,8,8,265.506
1984,4,8,8,210.056
1985,4,8,8,369.064
1986,4,8,8,220.742
1987,4,8,8,2.92995
1988,4,8,8,81.0601
1989,4,8,8,200.547
1990,4,8,8,406.837
1991,4,8,8,197.322
1992,4,8,8,154.988
1993,4,8,8,9.17072
1994,4,8,8,46.5543
1995,4,8,8,64.3998
1996,4,8,8,0.834276
1997,4,8,8,229.027
1998,4,8,8,24.6728
1999,4,8,8,44.8881
2000,4,8,8,36.7117
2001,4,8,8,57.0753
2002,4,8,8,92.9437
2003,4,8,8,52.6595
2004,4,8,8,26.0773
2005,4,8,8,45.3259
2006,4,8,8,65.8717
2007,4,8,8,29.1837
2008,4,8,8,60.4528
2009,4,8,8,141.681
2010,4,8,8,254.043
2011,4,8,8,180.141
2012,4,8,8,30.9266
2013,4,8,8,29.9762
2014,4,8,8,233.067
2015,4,8,8,225.886
2016,4,8,8,98.8959
2017,4,8,8,88.2479
2018,4,8,8,328.773
2019,4,8,8,207.688
2020,4,8,8,91.5431
2021,4,8,8,139.894
1952,4,9,4,3945.76
1953,4,9,4,1366.41
1954,4,9,4,140.852
1955,4,9,4,1316.09
1956,4,9,4,476.134
1957,4,9,4,2206.98
1958,4,9,4,1167.23
1959,4,9,4,493.7
1960,4,9,4,1238.29
1961,4,9,4,1682.09
1962,4,9,4,2170.07
1963,4,9,4,3591.4
1964,4,9,4,1171.13
1965,4,9,4,1358.58
1966,4,9,4,1031.56
1967,4,9,4,1121.06
1968,4,9,4,648.633
1969,4,9,4,1070.78
1970,4,9,4,549.147
1971,4,9,4,835.018
1972,4,9,4,1861.96
1973,4,9,4,523.266
1974,4,9,4,1313.76
1975,4,9,4,6982.06
1976,4,9,4,3804.66
1977,4,9,4,4092.73
1978,4,9,4,3888.59
1979,4,9,4,7171.51
1980,4,9,4,3287.55
1981,4,9,4,1900.08
1982,4,9,4,5946.69
1983,4,9,4,3494.98
1984,4,9,4,4198.8
1985,4,9,4,4732.41
1986,4,9,4,3274.38
1987,4,9,4,4087.11
1988,4,9,4,2720.85
1989,4,9,4,3856.28
1990,4,9,4,2824.18
1991,4,9,4,1495.36
1992,4,9,4,2930.43
1993,4,9,4,3473.28
1994,4,9,4,9415.08
1995,4,9,4,4275.73
1996,4,9,4,3789.09
1997,4,9,4,8989.6
1998,4,9,4,6564.13
1999,4,9,4,5488.45
2000,4,9,4,3451.56
2001,4,9,4,3778.68
2002,4,9,4,11103
2003,4,9,4,4942.94
2004,4,9,4,14179.9
2005,4,9,4,8107.02
2006,4,9,4,8331.78
2007,4,9,4,7286.99
2008,4,9,4,10214.4
2009,4,9,4,10497.3
2010,4,9,4,6649.12
2011,4,9,4,6475.12
2012,4,9,4,7634.89
2013,4,9,4,6613.99
2014,4,9,4,7478.89
2015,4,9,4,9032.57
2016,4,9,4,7638.65
2017,4,9,4,3480.5
2018,4,9,4,6643.93
2019,4,9,4,4936.58
2020,4,9,4,3149.41
2021,4,9,4,3447.75
1952,4,10,5,0
1953,4,10,5,0
1954,4,10,5,0
1955,4,10,5,0
1956,4,10,5,0
1957,4,10,5,0
1958,4,10,5,0
1959,4,10,5,0
1960,4,10,5,0
1961,4,10,5,0
1962,4,10,5,0
1963,4,10,5,0
1964,4,10,5,0
1965,4,10,5,0
1966,4,10,5,0
1967,4,10,5,0
1968,4,10,5,0
1969,4,10,5,0
1970,4,10,5,0
1971,4,10,5,0
1972,4,10,5,0
1973,4,10,5,0
1974,4,10,5,0
1975,4,10,5,0
1976,4,10,5,0
1977,4,10,5,0
1978,4,10,5,0
1979,4,10,5,0
1980,4,10,5,0
1981,4,10,5,0
1982,4,10,5,0
1983,4,10,5,0
1984,4,10,5,0
1985,4,10,5,0
1986,4,10,5,0.597166
1987,4,10,5,6.50361
1988,4,10,5,4.13318
1989,4,10,5,1.84652
1990,4,10,5,2.55415
1991,4,10,5,8.03821
1992,4,10,5,13.8296
1993,4,10,5,0.301022
1994,4,10,5,5.13986
1995,4,10,5,8.62565
1996,4,10,5,25.8764
1997,4,10,5,91.6441
1998,4,10,5,119.341
1999,4,10,5,110.213
2000,4,10,5,109.412
2001,4,10,5,181.515
2002,4,10,5,118.688
2003,4,10,5,118.963
2004,4,10,5,79.1803
2005,4,10,5,78.7111
2006,4,10,5,62.7718
2007,4,10,5,144.867
2008,4,10,5,72.8674
2009,4,10,5,44.6742
2010,4,10,5,35.0433
2011,4,10,5,50.3659
2012,4,10,5,44.3804
2013,4,10,5,28.6983
2014,4,10,5,38.1908
2015,4,10,5,63.7082
2016,4,10,5,42.7306
2017,4,10,5,54.6308
2018,4,10,5,29.4012
2019,4,10,5,46.7873
2020,4,10,5,31.5952
2021,4,10,5,57.6438
1952,4,11,5,10.4831
1953,4,11,5,37.4082
1954,4,11,5,522.141
1955,4,11,5,34.7088
1956,4,11,5,67.0921
1957,4,11,5,291.835
1958,4,11,5,315.476
1959,4,11,5,116.639
1960,4,11,5,98.6262
1961,4,11,5,196.978
1962,4,11,5,187.767
1963,4,11,5,589.313
1964,4,11,5,193.487
1965,4,11,5,192.109
1966,4,11,5,398.982
1967,4,11,5,257.424
1968,4,11,5,117.704
1969,4,11,5,218.089
1970,4,11,5,890.631
1971,4,11,5,217.659
1972,4,11,5,242.032
1973,4,11,5,511.679
1974,4,11,5,243.457
1975,4,11,5,52.1131
1976,4,11,5,277.228
1977,4,11,5,200.38
1978,4,11,5,348.24
1979,4,11,5,391.984
1980,4,11,5,578.5
1981,4,11,5,421.205
1982,4,11,5,150.668
1983,4,11,5,319.734
1984,4,11,5,184.578
1985,4,11,5,184.783
1986,4,11,5,118.227
1987,4,11,5,84.7487
1988,4,11,5,246.759
1989,4,11,5,52.7024
1990,4,11,5,196.983
1991,4,11,5,158.33
1992,4,11,5,240.904
1993,4,11,5,64.7644
1994,4,11,5,127.17
1995,4,11,5,429.128
1996,4,11,5,67.7292
1997,4,11,5,284.655
1998,4,11,5,95.216
1999,4,11,5,140.756
2000,4,11,5,176.722
2001,4,11,5,294.61
2002,4,11,5,435.705
2003,4,11,5,602.982
2004,4,11,5,510.706
2005,4,11,5,222.981
2006,4,11,5,364.84
2007,4,11,5,466.483
2008,4,11,5,524.32
2009,4,11,5,361.943
2010,4,11,5,647.801
2011,4,11,5,516.522
2012,4,11,5,274.881
2013,4,11,5,152.405
2014,4,11,5,645.807
2015,4,11,5,444.481
2016,4,11,5,281.32
2017,4,11,5,244.102
2018,4,11,5,320.225
2019,4,11,5,346.209
2020,4,11,5,301.142
2021,4,11,5,200.164
1952,4,12,6,0
1953,4,12,6,0
1954,4,12,6,85.2735
1955,4,12,6,494.856
1956,4,12,6,923.073
1957,4,12,6,212.836
1958,4,12,6,572.218
1959,4,12,6,418.17
1960,4,12,6,361.572
1961,4,12,6,326.43
1962,4,12,6,139.834
1963,4,12,6,228.631
1964,4,12,6,358.467
1965,4,12,6,590.23
1966,4,12,6,717.75
1967,4,12,6,384.77
1968,4,12,6,119.396
1969,4,12,6,292.877
1970,4,12,6,319.209
1971,4,12,6,307.438
1972,4,12,6,190.485
1973,4,12,6,428.974
1974,4,12,6,186.41
1975,4,12,6,476.779
1976,4,12,6,964.766
1977,4,12,6,371.168
1978,4,12,6,399.901
1979,4,12,6,338.862
1980,4,12,6,357.147
1981,4,12,6,252.179
1982,4,12,6,150.091
1983,4,12,6,445.99
1984,4,12,6,113.72
1985,4,12,6,125.369
1986,4,12,6,131.001
1987,4,12,6,152.69
1988,4,12,6,42.1321
1989,4,12,6,50.0232
1990,4,12,6,254.797
1991,4,12,6,448.049
1992,4,12,6,73.822
1993,4,12,6,69.3365
1994,4,12,6,171.495
1995,4,12,6,251.007
1996,4,12,6,279.175
1997,4,12,6,378.242
1998,4,12,6,409.939
1999,4,12,6,429.009
2000,4,12,6,577.97
2001,4,12,6,747.253
2002,4,12,6,686.344
2003,4,12,6,729.48
2004,4,12,6,757.638
2005,4,12,6,810.347
2006,4,12,6,1313.61
2007,4,12,6,906.535
2008,4,12,6,703.818
2009,4,12,6,1723.74
2010,4,12,6,869.875
2011,4,12,6,1469.59
2012,4,12,6,1190.16
2013,4,12,6,544.322
2014,4,12,6,530.3
2015,4,12,6,655.983
2016,4,12,6,755.937
2017,4,12,6,809.618
2018,4,12,6,566.661
2019,4,12,6,788.722
2020,4,12,6,687.021
2021,4,12,6,535.779
1952,4,13,3,0
1953,4,13,3,0
1954,4,13,3,0
1955,4,13,3,0
1956,4,13,3,0
1957,4,13,3,0
1958,4,13,3,0
1959,4,13,3,0
1960,4,13,3,0
1961,4,13,3,0
1962,4,13,3,0
1963,4,13,3,0
1964,4,13,3,0
1965,4,13,3,0
1966,4,13,3,0
1967,4,13,3,0
1968,4,13,3,6.8
1969,4,13,3,0
1970,4,13,3,2.3
1971,4,13,3,11.8
1972,4,13,3,11.5
1973,4,13,3,5.1
1974,4,13,3,74
1975,4,13,3,208.6
1976,4,13,3,509.5
1977,4,13,3,228.6
1978,4,13,3,560.1
1979,4,13,3,412.9
1980,4,13,3,624.6
1981,4,13,3,2613.3
1982,4,13,3,3061.8
1983,4,13,3,4231.9
1984,4,13,3,4220.7
1985,4,13,3,1832.6
1986,4,13,3,5548.5
1987,4,13,3,7796.1
1988,4,13,3,3971.4
1989,4,13,3,5926.9
1990,4,13,3,6966.8
1991,4,13,3,6334.7
1992,4,13,3,7583.8
1993,4,13,3,6663.3
1994,4,13,3,7198.5
1995,4,13,3,2123.7
1996,4,13,3,2699.3
1997,4,13,3,5003.4
1998,4,13,3,6642.2
1999,4,13,3,7651.8
2000,4,13,3,5807.6
2001,4,13,3,4665.6
2002,4,13,3,3514.3
2003,4,13,3,5659.2
2004,4,13,3,10030.3
2005,4,13,3,10455.3
2006,4,13,3,7601.8
2007,4,13,3,9724.1
2008,4,13,3,4636.8
2009,4,13,3,6648.3
2010,4,13,3,10297.6
2011,4,13,3,7118.3
2012,4,13,3,6086.8
2013,4,13,3,10385.8
2014,4,13,3,6109
2015,4,13,3,2381.2
2016,4,13,3,5237.3
2017,4,13,3,3089.8
2018,4,13,3,3012.2
2019,4,13,3,2133.3
2020,4,13,3,7119.2
2021,4,13,3,2190.5
1952,4,14,3,0
1953,4,14,3,0
1954,4,14,3,0
1955,4,14,3,0
1956,4,14,3,0
1957,4,14,3,0
1958,4,14,3,0
1959,4,14,3,0
1960,4,14,3,0
1961,4,14,3,0
1962,4,14,3,0
1963,4,14,3,0
1964,4,14,3,0
1965,4,14,3,0
1966,4,14,3,0
1967,4,14,3,0
1968,4,14,3,4.5
1969,4,14,3,0
1970,4,14,3,0
1971,4,14,3,0.1
1972,4,14,3,0
1973,4,14,3,0.8
1974,4,14,3,1.2
1975,4,14,3,1.3
1976,4,14,3,0.2
1977,4,14,3,4.9
1978,4,14,3,1.6
1979,4,14,3,75
1980,4,14,3,7.9
1981,4,14,3,90.6
1982,4,14,3,148.9
1983,4,14,3,259.8
1984,4,14,3,177.4
1985,4,14,3,103
1986,4,14,3,561.3
1987,4,14,3,261.3
1988,4,14,3,544.6
1989,4,14,3,239.6
1990,4,14,3,308.4
1991,4,14,3,1056.9
1992,4,14,3,1484.2
1993,4,14,3,1250.5
1994,4,14,3,1993.3
1995,4,14,3,1601.8
1996,4,14,3,429.9
1997,4,14,3,1942.1
1998,4,14,3,1891.2
1999,4,14,3,781.3
2000,4,14,3,1053.2
2001,4,14,3,593.2
2002,4,14,3,1470.9
2003,4,14,3,313.1
2004,4,14,3,582.1
2005,4,14,3,371.5
2006,4,14,3,1080.3
2007,4,14,3,925.6
2008,4,14,3,644.4
2009,4,14,3,567.4
2010,4,14,3,709.8
2011,4,14,3,671.9
2012,4,14,3,942.7
2013,4,14,3,888.1
2014,4,14,3,256.1
2015,4,14,3,2549
2016,4,14,3,457.1
2017,4,14,3,566
2018,4,14,3,1624.7
2019,4,14,3,874.6
2020,4,14,3,461.1
2021,4,14,3,925.1
1952,4,15,4,0
1953,4,15,4,0
1954,4,15,4,0
1955,4,15,4,0
1956,4,15,4,0
1957,4,15,4,0
1958,4,15,4,0
1959,4,15,4,0
1960,4,15,4,0
1961,4,15,4,0
1962,4,15,4,0
1963,4,15,4,0
1964,4,15,4,0
1965,4,15,4,0
1966,4,15,4,0
1967,4,15,4,0
1968,4,15,4,0
1969,4,15,4,0
1970,4,15,4,0
1971,4,15,4,0
1972,4,15,4,0
1973,4,15,4,0
1974,4,15,4,0
1975,4,15,4,0
1976,4,15,4,0
1977,4,15,4,0
1978,4,15,4,0
1979,4,15,4,0
1980,4,15,4,0
1981,4,15,4,0
1982,4,15,4,874.7
1983,4,15,4,525.7
1984,4,15,4,922
1985,4,15,4,12.5
1986,4,15,4,312
1987,4,15,4,1035.9
1988,4,15,4,0
1989,4,15,4,96
1990,4,15,4,164.2
1991,4,15,4,292.3
1992,4,15,4,644.8
1993,4,15,4,556.1
1994,4,15,4,565.9
1995,4,15,4,202.9
1996,4,15,4,2996.9
1997,4,15,4,4466.4
1998,4,15,4,3907.3
1999,4,15,4,11044.1
2000,4,15,4,5837.2
2001,4,15,4,3166.2
2002,4,15,4,2313.5
2003,4,15,4,6649
2004,4,15,4,4010.6
2005,4,15,4,4262.5
2006,4,15,4,5383.8
2007,4,15,4,4851.6
2008,4,15,4,5706.4
2009,4,15,4,8856
2010,4,15,4,5729.4
2011,4,15,4,8083.3
2012,4,15,4,10600.9
2013,4,15,4,9010.3
2014,4,15,4,7033.9
2015,4,15,4,6161.2
2016,4,15,4,16550.8
2017,4,15,4,9559.8
2018,4,15,4,13103.7
2019,4,15,4,9571.3
2020,4,15,4,10982.1
2021,4,15,4,6862
1952,4,16,4,0
1953,4,16,4,0
1954,4,16,4,0
1955,4,16,4,0
1956,4,16,4,0
1957,4,16,4,0
1958,4,16,4,0
1959,4,16,4,0
1960,4,16,4,0
1961,4,16,4,0
1962,4,16,4,0
1963,4,16,4,0
1964,4,16,4,0
1965,4,16,4,0
1966,4,16,4,0
1967,4,16,4,0
1968,4,16,4,0
1969,4,16,4,0
1970,4,16,4,0
1971,4,16,4,0
1972,4,16,4,0
1973,4,16,4,0
1974,4,16,4,0
1975,4,16,4,0
1976,4,16,4,0
1977,4,16,4,0
1978,4,16,4,0
1979,4,16,4,0
1980,4,16,4,0
1981,4,16,4,0
1982,4,16,4,15.2
1983,4,16,4,94.2
1984,4,16,4,0.7
1985,4,16,4,1.9
1986,4,16,4,4.7
1987,4,16,4,78.7
1988,4,16,4,1.3
1989,4,16,4,8.9
1990,4,16,4,164.1
1991,4,16,4,71.2
1992,4,16,4,43.9
1993,4,16,4,92.5
1994,4,16,4,282.9
1995,4,16,4,1.6
1996,4,16,4,0.2
1997,4,16,4,422.1
1998,4,16,4,129.5
1999,4,16,4,30.7
2000,4,16,4,256.4
2001,4,16,4,268
2002,4,16,4,409.4
2003,4,16,4,139.2
2004,4,16,4,35.3
2005,4,16,4,431.6
2006,4,16,4,127.7
2007,4,16,4,396.7
2008,4,16,4,876.7
2009,4,16,4,308.1
2010,4,16,4,29.6
2011,4,16,4,233.7
2012,4,16,4,543.7
2013,4,16,4,321
2014,4,16,4,1002.3
2015,4,16,4,429.2
2016,4,16,4,731.6
2017,4,16,4,214.4
2018,4,16,4,344.9
2019,4,16,4,591
2020,4,16,4,289.2
2021,4,16,4,187.5
1952,4,17,7,0
1953,4,17,7,0
1954,4,17,7,0
1955,4,17,7,0
1956,4,17,7,0
1957,4,17,7,0
1958,4,17,7,0
1959,4,17,7,0
1960,4,17,7,0
1961,4,17,7,0
1962,4,17,7,0
1963,4,17,7,0
1964,4,17,7,0
1965,4,17,7,0
1966,4,17,7,0
1967,4,17,7,0
1968,4,17,7,0
1969,4,17,7,0
1970,4,17,7,637
1971,4,17,7,707.8
1972,4,17,7,738.5
1973,4,17,7,881.1
1974,4,17,7,1024.1
1975,4,17,7,1043.7
1976,4,17,7,886.3
1977,4,17,7,1287.1
1978,4,17,7,780.7
1979,4,17,7,902.8
1980,4,17,7,878.2
1981,4,17,7,1095.8
1982,4,17,7,971.3
1983,4,17,7,1198.2
1984,4,17,7,1141
1985,4,17,7,1276.7
1986,4,17,7,1202.3
1987,4,17,7,960.4
1988,4,17,7,1095.9
1989,4,17,7,1211.9
1990,4,17,7,1755.6
1991,4,17,7,1957.6
1992,4,17,7,971.9
1993,4,17,7,855.9
1994,4,17,7,1470.6
1995,4,17,7,1641.4
1996,4,17,7,1618.9
1997,4,17,7,1562.3
1998,4,17,7,1831.1
1999,4,17,7,1454.3
2000,4,17,7,1848.1
2001,4,17,7,1595.2
2002,4,17,7,1586
2003,4,17,7,2157
2004,4,17,7,2375
2005,4,17,7,2008.6
2006,4,17,7,2184.4
2007,4,17,7,2254.7
2008,4,17,7,2084.1
2009,4,17,7,1452.1
2010,4,17,7,873.9
2011,4,17,7,480.4
2012,4,17,7,655.8
2013,4,17,7,401.7
2014,4,17,7,547.3
2015,4,17,7,360.5
2016,4,17,7,430.8
2017,4,17,7,542
2018,4,17,7,309.3
2019,4,17,7,491
2020,4,17,7,576.1
2021,4,17,7,313.5
1952,4,18,7,0
1953,4,18,7,0
1954,4,18,7,0
1955,4,18,7,0
1956,4,18,7,0
1957,4,18,7,0
1958,4,18,7,0
1959,4,18,7,0
1960,4,18,7,0
1961,4,18,7,0
1962,4,18,7,0
1963,4,18,7,0
1964,4,18,7,0
1965,4,18,7,0
1966,4,18,7,0
1967,4,18,7,0
1968,4,18,7,0
1969,4,18,7,0
1970,4,18,7,29.8
1971,4,18,7,33.2
1972,4,18,7,34.5
1973,4,18,7,41.3
1974,4,18,7,47.8
1975,4,18,7,48.8
1976,4,18,7,41.3
1977,4,18,7,58.3
1978,4,18,7,35.3
1979,4,18,7,45.2
1980,4,18,7,41.3
1981,4,18,7,45.5
1982,4,18,7,42
1983,4,18,7,45.8
1984,4,18,7,65.7
1985,4,18,7,74.3
1986,4,18,7,76
1987,4,18,7,65.5
1988,4,18,7,78.8
1989,4,18,7,85.8
1990,4,18,7,111.2
1991,4,18,7,124.8
1992,4,18,7,83.3
1993,4,18,7,82.3
1994,4,18,7,117.8
1995,4,18,7,131.7
1996,4,18,7,161
1997,4,18,7,194.3
1998,4,18,7,181.3
1999,4,18,7,120.8
2000,4,18,7,209.5
2001,4,18,7,162.5
2002,4,18,7,156.5
2003,4,18,7,192
2004,4,18,7,163
2005,4,18,7,188.3
2006,4,18,7,160.3
2007,4,18,7,148.8
2008,4,18,7,185.7
2009,4,18,7,121.3
2010,4,18,7,125.5
2011,4,18,7,167.3
2012,4,18,7,434.8
2013,4,18,7,309.5
2014,4,18,7,698
2015,4,18,7,891.8
2016,4,18,7,684
2017,4,18,7,439.3
2018,4,18,7,275.5
2019,4,18,7,414.8
2020,4,18,7,455.3
2021,4,18,7,379
1952,4,19,1,259.8
1953,4,19,1,154.7
1954,4,19,1,90
1955,4,19,1,71.2
1956,4,19,1,227
1957,4,19,1,12.3
1958,4,19,1,12
1959,4,19,1,9
1960,4,19,1,14.5
1961,4,19,1,15.7
1962,4,19,1,43.2
1963,4,19,1,1.5
1964,4,19,1,57.7
1965,4,19,1,50.2
1966,4,19,1,2.2
1967,4,19,1,15
1968,4,19,1,45.8
1969,4,19,1,12
1970,4,19,1,21.3
1971,4,19,1,7.5
1972,4,19,1,0.3
1973,4,19,1,1
1974,4,19,1,6.3
1975,4,19,1,1.2
1976,4,19,1,4.5
1977,4,19,1,2.5
1978,4,19,1,4.2
1979,4,19,1,11.7
1980,4,19,1,0
1981,4,19,1,0.3
1982,4,19,1,4.7
1983,4,19,1,3.4
1984,4,19,1,6.8
1985,4,19,1,17.8
1986,4,19,1,24.2
1987,4,19,1,24.3
1988,4,19,1,14.1
1989,4,19,1,42.3
1990,4,19,1,14.4
1991,4,19,1,10.1
1992,4,19,1,9.2
1993,4,19,1,7.3
1994,4,19,1,64.3
1995,4,19,1,28.7
1996,4,19,1,1.7
1997,4,19,1,0.5
1998,4,19,1,41.9
1999,4,19,1,37.5
2000,4,19,1,1.9
2001,4,19,1,2.2
2002,4,19,1,45.9
2003,4,19,1,236.8
2004,4,19,1,2.8
2005,4,19,1,46.5
2006,4,19,1,13.5
2007,4,19,1,3
2008,4,19,1,1
2009,4,19,1,10.5
2010,4,19,1,33.8
2011,4,19,1,38.8
2012,4,19,1,0.3
2013,4,19,1,0.3
2014,4,19,1,0.3
2015,4,19,1,0.2
2016,4,19,1,0.5
2017,4,19,1,6.1
2018,4,19,1,3.1
2019,4,19,1,0
2020,4,19,1,74.2
2021,4,19,1,0.6
1952,4,20,1,1.4
1953,4,20,1,1.6
1954,4,20,1,1.4
1955,4,20,1,2.7
1956,4,20,1,3
1957,4,20,1,3.6
1958,4,20,1,2.9
1959,4,20,1,1.2
1960,4,20,1,21.7
1961,4,20,1,26.1
1962,4,20,1,11.6
1963,4,20,1,26.1
1964,4,20,1,16.6
1965,4,20,1,18.2
1966,4,20,1,16.1
1967,4,20,1,40.6
1968,4,20,1,32.9
1969,4,20,1,443
1970,4,20,1,420.3
1971,4,20,1,246.3
1972,4,20,1,59.9
1973,4,20,1,33.7
1974,4,20,1,25.4
1975,4,20,1,20.4
1976,4,20,1,21.8
1977,4,20,1,22.4
1978,4,20,1,16.8
1979,4,20,1,47.2
1980,4,20,1,21
1981,4,20,1,23.2
1982,4,20,1,32.8
1983,4,20,1,51.3
1984,4,20,1,69.8
1985,4,20,1,75.1
1986,4,20,1,119.9
1987,4,20,1,90.5
1988,4,20,1,259.8
1989,4,20,1,230.5
1990,4,20,1,122.9
1991,4,20,1,51.3
1992,4,20,1,89.9
1993,4,20,1,124.3
1994,4,20,1,159
1995,4,20,1,156.2
1996,4,20,1,193.3
1997,4,20,1,103.3
1998,4,20,1,203.3
1999,4,20,1,114
2000,4,20,1,125.1
2001,4,20,1,89.3
2002,4,20,1,82.6
2003,4,20,1,46.1
2004,4,20,1,43
2005,4,20,1,41.2
2006,4,20,1,113.8
2007,4,20,1,75.3
2008,4,20,1,61.3
2009,4,20,1,59.7
2010,4,20,1,77.4
2011,4,20,1,85.6
2012,4,20,1,73.8
2013,4,20,1,36.3
2014,4,20,1,52.8
2015,4,20,1,89.9
2016,4,20,1,45.8
2017,4,20,1,109.6
2018,4,20,1,65.6
2019,4,20,1,38.4
2020,4,20,1,52.7
2021,4,20,1,53.7
1952,4,21,3,0
1953,4,21,3,0
1954,4,21,3,0
1955,4,21,3,0
1956,4,21,3,0
1957,4,21,3,0
1958,4,21,3,0
1959,4,21,3,0
1960,4,21,3,0
1961,4,21,3,0
1962,4,21,3,0
1963,4,21,3,0
1964,4,21,3,0
1965,4,21,3,0
1966,4,21,3,0
1967,4,21,3,0
1968,4,21,3,0
1969,4,21,3,0
1970,4,21,3,0
1971,4,21,3,0
1972,4,21,3,230.9
1973,4,21,3,8.4
1974,4,21,3,14.8
1975,4,21,3,67.3
1976,4,21,3,191.9
1977,4,21,3,144
1978,4,21,3,17.6
1979,4,21,3,135.9
1980,4,21,3,123.1
1981,4,21,3,15.4
1982,4,21,3,122.2
1983,4,21,3,11.7
1984,4,21,3,11
1985,4,21,3,58.4
1986,4,21,3,7.5
1987,4,21,3,29.2
1988,4,21,3,34
1989,4,21,3,15.6
1990,4,21,3,12.4
1991,4,21,3,14.6
1992,4,21,3,11.3
1993,4,21,3,12
1994,4,21,3,23.5
1995,4,21,3,24.8
1996,4,21,3,7.7
1997,4,21,3,7
1998,4,21,3,0
1999,4,21,3,2.7
2000,4,21,3,0
2001,4,21,3,0
2002,4,21,3,13.4
2003,4,21,3,7
2004,4,21,3,0
2005,4,21,3,4
2006,4,21,3,0
2007,4,21,3,11
2008,4,21,3,2.5
2009,4,21,3,0
2010,4,21,3,5.7
2011,4,21,3,1
2012,4,21,3,15.8
2013,4,21,3,4.4
2014,4,21,3,0
2015,4,21,3,0.1
2016,4,21,3,13.7
2017,4,21,3,0
2018,4,21,3,0
2019,4,21,3,26
2020,4,21,3,0
2021,4,21,3,0
1952,4,22,8,0
1953,4,22,8,0
1954,4,22,8,0
1955,4,22,8,0
1956,4,22,8,0
1957,4,22,8,0
1958,4,22,8,0
1959,4,22,8,0
1960,4,22,8,0
1961,4,22,8,0
1962,4,22,8,0
1963,4,22,8,0
1964,4,22,8,0
1965,4,22,8,0
1966,4,22,8,0
1967,4,22,8,0
1968,4,22,8,0
1969,4,22,8,0
1970,4,22,8,0
1971,4,22,8,0
1972,4,22,8,121.4
1973,4,22,8,34.7
1974,4,22,8,16.1
1975,4,22,8,19.1
1976,4,22,8,60.7
1977,4,22,8,174.9
1978,4,22,8,27.7
1979,4,22,8,46.1
1980,4,22,8,0
1981,4,22,8,0
1982,4,22,8,0.6
1983,4,22,8,0
1984,4,22,8,0.7
1985,4,22,8,1.5
1986,4,22,8,0
1987,4,22,8,0
1988,4,22,8,0
1989,4,22,8,0
1990,4,22,8,0
1991,4,22,8,0
1992,4,22,8,0
1993,4,22,8,0
1994,4,22,8,0
1995,4,22,8,0
1996,4,22,8,0
1997,4,22,8,0
1998,4,22,8,0
